DeviceId	UserId	LogDate	Direction	WorkCode	C1
26	510457	25/10/2013 5:52:36	in	0	in
26	521005	25/10/2013 5:53:01	in	0	in
26	520138	25/10/2013 5:53:37	in	0	in
26	530157	25/10/2013 5:53:47	in	0	in
26	530006	25/10/2013 5:53:55	in	0	in
26	530270	25/10/2013 5:54:07	in	0	in
26	530270	25/10/2013 5:54:19	in	0	in
26	90150	25/10/2013 5:54:30	in	0	in
26	510580	25/10/2013 5:54:50	in	0	in
26	90198	25/10/2013 5:54:56	in	0	in
26	61014	25/10/2013 5:55:14	in	0	in
26	90019	25/10/2013 5:56:14	in	0	in
26	90019	25/10/2013 5:56:20	in	0	in
26	520194	25/10/2013 5:56:26	in	0	in
26	520602	25/10/2013 5:56:33	in	0	in
26	90067	25/10/2013 5:56:48	in	0	in
26	521001	25/10/2013 5:56:54	in	0	in
26	521001	25/10/2013 5:57:00	in	0	in
26	520236	25/10/2013 5:57:07	in	0	in
26	540213	25/10/2013 5:57:13	in	0	in
26	520056	25/10/2013 5:57:20	in	0	in
26	530535	25/10/2013 5:57:29	in	0	in
26	530057	25/10/2013 5:57:34	in	0	in
26	530536	25/10/2013 5:57:38	in	0	in
26	540258	25/10/2013 5:57:43	in	0	in
26	540258	25/10/2013 5:57:48	in	0	in
26	70883	25/10/2013 5:57:53	in	0	in
26	521043	25/10/2013 5:58:05	in	0	in
26	60215	25/10/2013 5:58:12	in	0	in
26	71195	25/10/2013 5:58:39	in	0	in
26	71195	25/10/2013 5:58:41	in	0	in
26	90189	25/10/2013 5:58:47	in	0	in
26	90189	25/10/2013 5:58:53	in	0	in
26	90189	25/10/2013 5:58:54	in	0	in
26	530141	25/10/2013 5:59:00	in	0	in
26	60390	25/10/2013 5:59:08	in	0	in
26	60107	25/10/2013 5:59:11	in	0	in
26	60107	25/10/2013 5:59:13	in	0	in
26	60390	25/10/2013 5:59:22	in	0	in
26	540124	25/10/2013 5:59:29	in	0	in
26	61025	25/10/2013 5:59:38	in	0	in
26	71235	25/10/2013 5:59:55	in	0	in
26	71235	25/10/2013 6:00:01	in	0	in
26	71205	25/10/2013 6:00:09	in	0	in
26	540300	25/10/2013 6:00:15	in	0	in
26	520393	25/10/2013 6:00:17	in	0	in
26	540300	25/10/2013 6:00:25	in	0	in
26	520393	25/10/2013 6:00:28	in	0	in
26	530252	25/10/2013 6:00:34	in	0	in
26	520038	25/10/2013 6:00:41	in	0	in
26	530054	25/10/2013 6:00:49	in	0	in
26	60786	25/10/2013 6:00:54	in	0	in
26	70649	25/10/2013 6:01:14	in	0	in
26	530119	25/10/2013 6:01:20	in	0	in
26	70850	25/10/2013 6:01:26	in	0	in
26	70978	25/10/2013 6:01:29	in	0	in
26	520604	25/10/2013 6:01:38	in	0	in
26	60755	25/10/2013 6:01:44	in	0	in
26	60721	25/10/2013 6:02:01	in	0	in
26	530253	25/10/2013 6:02:15	in	0	in
26	510524	25/10/2013 6:02:22	in	0	in
26	540069	25/10/2013 6:02:27	in	0	in
26	520052	25/10/2013 6:02:50	in	0	in
26	520118	25/10/2013 6:03:00	in	0	in
26	520092	25/10/2013 6:03:07	in	0	in
26	510085	25/10/2013 6:03:20	in	0	in
26	510523	25/10/2013 6:03:27	in	0	in
26	530571	25/10/2013 6:03:33	in	0	in
26	510029	25/10/2013 6:03:56	in	0	in
26	530042	25/10/2013 6:04:00	in	0	in
26	520051	25/10/2013 6:04:07	in	0	in
26	530059	25/10/2013 6:04:24	in	0	in
26	530059	25/10/2013 6:04:28	in	0	in
26	540070	25/10/2013 6:04:39	in	0	in
26	540070	25/10/2013 6:04:48	in	0	in
26	540070	25/10/2013 6:04:54	in	0	in
26	510264	25/10/2013 6:05:00	in	0	in
26	530164	25/10/2013 6:05:11	in	0	in
26	60063	25/10/2013 6:05:21	in	0	in
26	540192	25/10/2013 6:05:39	in	0	in
26	60795	25/10/2013 6:05:59	in	0	in
26	520110	25/10/2013 6:06:10	in	0	in
26	60276	25/10/2013 6:06:40	in	0	in
26	520382	25/10/2013 6:06:45	in	0	in
26	60236	25/10/2013 6:06:53	in	0	in
26	510340	25/10/2013 6:06:59	in	0	in
26	510526	25/10/2013 6:07:12	in	0	in
26	530051	25/10/2013 6:07:17	in	0	in
26	90097	25/10/2013 6:07:22	in	0	in
26	90097	25/10/2013 6:07:28	in	0	in
26	510064	25/10/2013 6:07:38	in	0	in
26	510034	25/10/2013 6:07:47	in	0	in
26	520377	25/10/2013 6:07:58	in	0	in
26	520377	25/10/2013 6:08:00	in	0	in
26	540054	25/10/2013 6:08:09	in	0	in
26	60520	25/10/2013 6:08:16	in	0	in
26	520035	25/10/2013 6:08:24	in	0	in
26	520146	25/10/2013 6:08:31	in	0	in
26	60973	25/10/2013 6:09:01	in	0	in
26	60021	25/10/2013 6:09:08	in	0	in
26	60081	25/10/2013 6:09:24	in	0	in
26	60081	25/10/2013 6:09:26	in	0	in
26	530575	25/10/2013 6:10:01	in	0	in
26	70665	25/10/2013 6:10:08	in	0	in
26	530548	25/10/2013 6:10:21	in	0	in
26	90139	25/10/2013 6:10:32	in	0	in
26	90139	25/10/2013 6:10:34	in	0	in
26	70692	25/10/2013 6:10:54	in	0	in
26	540036	25/10/2013 6:11:31	in	0	in
26	71383	25/10/2013 6:13:05	in	0	in
26	71287	25/10/2013 6:13:09	in	0	in
26	60771	25/10/2013 6:17:26	in	0	in
26	520514	25/10/2013 6:17:37	in	0	in
26	520514	25/10/2013 6:17:44	in	0	in
26	520115	25/10/2013 6:17:50	in	0	in
26	60735	25/10/2013 6:18:35	in	0	in
26	60719	25/10/2013 6:18:48	in	0	in
26	60719	25/10/2013 6:18:55	in	0	in
26	60719	25/10/2013 6:19:00	in	0	in
26	520309	25/10/2013 6:19:55	in	0	in
26	60716	25/10/2013 6:21:29	in	0	in
26	510143	25/10/2013 6:32:08	in	0	in
26	520343	25/10/2013 7:03:12	in	0	in
26	530187	25/10/2013 7:17:13	in	0	in
26	510601	25/10/2013 7:41:38	in	0	in
26	71223	25/10/2013 7:43:41	in	0	in
26	90040	25/10/2013 7:53:26	in	0	in
26	90036	25/10/2013 7:53:39	in	0	in
26	60864	25/10/2013 7:59:36	in	0	in
26	520324	25/10/2013 8:07:44	in	0	in
26	510566	25/10/2013 8:38:45	in	0	in
26	520093	25/10/2013 8:44:07	in	0	in
26	540099	25/10/2013 8:50:38	in	0	in
26	530312	25/10/2013 8:57:34	in	0	in
26	530156	25/10/2013 8:58:55	in	0	in
26	90235	25/10/2013 9:00:14	in	0	in
26	520149	25/10/2013 9:00:31	in	0	in
26	90124	25/10/2013 9:03:14	in	0	in
26	521041	25/10/2013 9:03:48	in	0	in
26	520134	25/10/2013 9:06:43	in	0	in
26	90145	25/10/2013 9:07:50	in	0	in
26	510025	25/10/2013 9:08:26	in	0	in
26	521000	25/10/2013 9:11:22	in	0	in
26	520060	25/10/2013 9:11:29	in	0	in
26	90146	25/10/2013 9:12:29	in	0	in
26	90195	25/10/2013 9:12:48	in	0	in
26	80018	25/10/2013 9:16:28	in	0	in
26	510134	25/10/2013 9:19:33	in	0	in
26	90154	25/10/2013 9:25:59	in	0	in
26	90154	25/10/2013 9:26:00	in	0	in
26	90141	25/10/2013 9:29:39	in	0	in
26	60080	25/10/2013 9:30:35	in	0	in
26	60843	25/10/2013 9:30:45	in	0	in
26	530330	25/10/2013 9:31:20	in	0	in
26	530330	25/10/2013 9:31:26	in	0	in
26	530330	25/10/2013 9:31:38	in	0	in
26	60816	25/10/2013 9:31:46	in	0	in
26	530330	25/10/2013 9:31:51	in	0	in
26	530330	25/10/2013 9:32:01	in	0	in
26	60089	25/10/2013 9:32:15	in	0	in
26	510002	25/10/2013 9:34:00	in	0	in
26	510002	25/10/2013 9:34:01	in	0	in
26	530024	25/10/2013 9:34:06	in	0	in
26	530104	25/10/2013 9:35:27	in	0	in
26	60422	25/10/2013 9:36:00	in	0	in
26	60218	25/10/2013 9:37:24	in	0	in
26	520006	25/10/2013 9:38:05	in	0	in
26	60009	25/10/2013 9:39:26	in	0	in
26	60331	25/10/2013 9:40:16	in	0	in
26	60814	25/10/2013 9:40:28	in	0	in
26	80022	25/10/2013 9:40:41	in	0	in
26	60068	25/10/2013 9:40:59	in	0	in
26	60826	25/10/2013 9:41:12	in	0	in
26	520264	25/10/2013 10:26:26	in	0	in
26	70883	25/10/2013 10:31:31	in	0	in
26	70979	25/10/2013 10:32:13	in	0	in
26	510107	25/10/2013 10:32:53	in	0	in
26	71282	25/10/2013 10:33:21	in	0	in
26	530042	25/10/2013 10:39:39	in	0	in
DeviceId	UserId	LogDate	Direction	WorkCode	C1
27	540026	24/10/2013 10:26:10	in	0	in
27	540300	24/10/2013 10:30:29	in	0	in
27	71351	24/10/2013 10:30:40	in	0	in
27	71282	24/10/2013 10:31:31	in	0	in
27	71329	24/10/2013 10:31:50	in	0	in
27	70672	24/10/2013 10:34:25	in	0	in
27	540077	24/10/2013 10:34:48	in	0	in
27	90023	24/10/2013 10:34:51	in	0	in
27	510302	24/10/2013 10:38:45	in	0	in
27	530178	24/10/2013 10:39:47	in	0	in
27	60022	24/10/2013 10:40:50	in	0	in
27	510532	24/10/2013 10:40:54	in	0	in
27	530455	24/10/2013 10:41:21	in	0	in
27	520137	24/10/2013 10:50:07	in	0	in
27	510585	24/10/2013 10:54:48	in	0	in
27	520150	24/10/2013 10:56:55	in	0	in
27	540015	24/10/2013 10:58:40	in	0	in
27	70924	24/10/2013 10:59:55	in	0	in
27	520135	24/10/2013 11:00:03	in	0	in
27	521005	24/10/2013 11:00:13	in	0	in
27	540211	24/10/2013 11:00:22	in	0	in
27	540211	24/10/2013 11:00:23	in	0	in
27	540110	24/10/2013 11:02:53	in	0	in
27	71060	24/10/2013 11:03:13	in	0	in
27	510181	24/10/2013 11:03:48	in	0	in
27	530571	24/10/2013 11:04:16	in	0	in
27	70692	24/10/2013 11:04:27	in	0	in
27	530294	24/10/2013 11:04:33	in	0	in
27	540296	24/10/2013 11:06:22	in	0	in
27	70860	24/10/2013 11:07:06	in	0	in
27	530575	24/10/2013 11:10:47	in	0	in
27	510064	24/10/2013 11:11:14	in	0	in
27	70926	24/10/2013 11:11:29	in	0	in
27	530009	24/10/2013 11:19:51	in	0	in
27	530547	24/10/2013 11:20:34	in	0	in
27	530011	24/10/2013 11:20:40	in	0	in
27	520098	24/10/2013 11:20:49	in	0	in
27	60215	24/10/2013 11:26:36	in	0	in
27	90153	24/10/2013 11:26:43	in	0	in
27	530095	24/10/2013 11:29:47	in	0	in
27	520178	24/10/2013 11:31:34	in	0	in
27	520178	24/10/2013 11:31:36	in	0	in
27	521044	24/10/2013 11:32:31	in	0	in
27	71230	24/10/2013 11:33:58	in	0	in
27	60038	24/10/2013 11:43:49	in	0	in
27	540366	24/10/2013 11:43:57	in	0	in
27	530396	24/10/2013 11:44:22	in	0	in
27	520033	24/10/2013 11:46:03	in	0	in
27	90097	24/10/2013 11:51:30	in	0	in
27	520989	24/10/2013 11:52:23	in	0	in
27	510524	24/10/2013 11:52:35	in	0	in
27	530316	24/10/2013 11:57:42	in	0	in
27	530078	24/10/2013 11:58:56	in	0	in
27	520118	24/10/2013 12:02:31	in	0	in
27	510523	24/10/2013 12:06:21	in	0	in
27	510523	24/10/2013 12:06:23	in	0	in
27	71269	24/10/2013 12:06:58	in	0	in
27	510526	24/10/2013 12:41:07	in	0	in
27	90189	24/10/2013 12:41:19	in	0	in
27	90120	24/10/2013 12:58:28	in	0	in
27	80026	24/10/2013 13:23:53	in	0	in
27	80024	24/10/2013 13:24:10	in	0	in
27	90125	24/10/2013 13:32:33	in	0	in
27	60089	24/10/2013 13:37:57	in	0	in
27	60066	24/10/2013 13:38:03	in	0	in
27	90143	24/10/2013 13:38:34	in	0	in
27	90187	24/10/2013 13:40:21	in	0	in
27	510513	24/10/2013 13:41:58	in	0	in
27	520042	24/10/2013 13:45:32	in	0	in
27	520978	24/10/2013 13:45:59	in	0	in
27	90215	24/10/2013 13:47:26	in	0	in
27	90215	24/10/2013 13:47:28	in	0	in
27	90135	24/10/2013 13:48:05	in	0	in
27	520601	24/10/2013 13:49:37	in	0	in
27	520007	24/10/2013 13:50:14	in	0	in
27	71253	24/10/2013 13:52:20	in	0	in
27	520223	24/10/2013 13:52:30	in	0	in
27	510102	24/10/2013 13:52:36	in	0	in
27	521021	24/10/2013 13:52:42	in	0	in
27	521041	24/10/2013 13:52:54	in	0	in
27	71215	24/10/2013 13:53:38	in	0	in
27	520128	24/10/2013 13:54:01	in	0	in
27	90163	24/10/2013 13:54:07	in	0	in
27	540105	24/10/2013 13:54:10	in	0	in
27	540016	24/10/2013 13:54:14	in	0	in
27	530548	24/10/2013 13:54:23	in	0	in
27	540075	24/10/2013 13:54:37	in	0	in
27	71335	24/10/2013 13:55:26	in	0	in
27	60690	24/10/2013 13:56:15	in	0	in
27	510061	24/10/2013 13:56:41	in	0	in
27	90212	24/10/2013 13:56:48	in	0	in
27	520179	24/10/2013 13:56:54	in	0	in
27	80055	24/10/2013 13:57:07	in	0	in
27	540312	24/10/2013 13:57:18	in	0	in
27	530168	24/10/2013 13:57:52	in	0	in
27	510255	24/10/2013 13:58:08	in	0	in
27	540303	24/10/2013 13:58:16	in	0	in
27	530074	24/10/2013 13:58:31	in	0	in
27	540124	24/10/2013 13:58:45	in	0	in
27	510116	24/10/2013 13:59:07	in	0	in
27	60709	24/10/2013 13:59:21	in	0	in
27	71334	24/10/2013 13:59:27	in	0	in
27	530542	24/10/2013 13:59:31	in	0	in
27	520456	24/10/2013 13:59:41	in	0	in
27	71232	24/10/2013 14:00:02	in	0	in
27	520428	24/10/2013 14:00:15	in	0	in
27	60115	24/10/2013 14:00:26	in	0	in
27	530153	24/10/2013 14:00:33	in	0	in
27	90064	24/10/2013 14:00:45	in	0	in
27	90022	24/10/2013 14:00:51	in	0	in
27	521042	24/10/2013 14:00:58	in	0	in
27	60728	24/10/2013 14:01:10	in	0	in
27	530016	24/10/2013 14:01:21	in	0	in
27	520017	24/10/2013 14:01:27	in	0	in
27	520996	24/10/2013 14:02:06	in	0	in
27	70635	24/10/2013 14:02:13	in	0	in
27	90013	24/10/2013 14:02:27	in	0	in
27	90014	24/10/2013 14:02:31	in	0	in
27	540349	24/10/2013 14:03:01	in	0	in
27	510477	24/10/2013 14:03:30	in	0	in
27	540103	24/10/2013 14:03:35	in	0	in
27	540173	24/10/2013 14:03:45	in	0	in
27	520294	24/10/2013 14:03:58	in	0	in
27	540172	24/10/2013 14:04:04	in	0	in
27	520222	24/10/2013 14:04:08	in	0	in
27	510543	24/10/2013 14:04:30	in	0	in
27	540224	24/10/2013 14:04:50	in	0	in
27	510575	24/10/2013 14:05:02	in	0	in
27	530150	24/10/2013 14:05:06	in	0	in
27	540287	24/10/2013 14:05:15	in	0	in
27	71268	24/10/2013 14:05:21	in	0	in
27	530174	24/10/2013 14:05:35	in	0	in
27	80025	24/10/2013 14:05:46	in	0	in
27	71387	24/10/2013 14:06:20	in	0	in
27	60768	24/10/2013 14:06:32	in	0	in
27	530553	24/10/2013 14:06:40	in	0	in
27	540259	24/10/2013 14:06:55	in	0	in
27	70801	24/10/2013 14:07:01	in	0	in
27	71200	24/10/2013 14:07:16	in	0	in
27	540040	24/10/2013 14:07:29	in	0	in
27	530175	24/10/2013 14:07:34	in	0	in
27	510322	24/10/2013 14:07:41	in	0	in
27	90118	24/10/2013 14:07:44	in	0	in
27	540331	24/10/2013 14:07:57	in	0	in
27	510579	24/10/2013 14:08:03	in	0	in
27	520188	24/10/2013 14:08:37	in	0	in
27	520188	24/10/2013 14:08:39	in	0	in
27	90180	24/10/2013 14:08:47	in	0	in
27	90030	24/10/2013 14:09:18	in	0	in
27	71352	24/10/2013 14:09:26	in	0	in
27	530287	24/10/2013 14:10:22	in	0	in
27	530559	24/10/2013 14:10:54	in	0	in
27	530265	24/10/2013 14:11:08	in	0	in
27	520607	24/10/2013 14:11:24	in	0	in
27	520022	24/10/2013 14:11:47	in	0	in
27	71344	24/10/2013 14:11:59	in	0	in
27	71343	24/10/2013 14:12:03	in	0	in
27	71076	24/10/2013 14:12:08	in	0	in
27	530001	24/10/2013 14:12:18	in	0	in
27	530206	24/10/2013 14:13:19	in	0	in
27	540363	24/10/2013 14:13:39	in	0	in
27	530130	24/10/2013 14:13:44	in	0	in
27	530170	24/10/2013 14:13:50	in	0	in
27	530049	24/10/2013 14:14:11	in	0	in
27	520063	24/10/2013 14:14:19	in	0	in
27	510555	24/10/2013 14:14:24	in	0	in
27	530140	24/10/2013 14:14:27	in	0	in
27	520324	24/10/2013 14:14:49	in	0	in
27	520171	24/10/2013 14:15:19	in	0	in
27	70976	24/10/2013 14:16:06	in	0	in
27	60688	24/10/2013 14:16:34	in	0	in
27	520372	24/10/2013 14:16:45	in	0	in
27	510095	24/10/2013 14:17:41	in	0	in
27	510095	24/10/2013 14:17:42	in	0	in
27	530573	24/10/2013 14:18:23	in	0	in
27	540234	24/10/2013 14:18:27	in	0	in
27	510378	24/10/2013 14:18:51	in	0	in
27	510565	24/10/2013 14:18:58	in	0	in
27	530133	24/10/2013 14:20:51	in	0	in
27	530135	24/10/2013 14:20:57	in	0	in
27	520343	24/10/2013 14:24:17	in	0	in
27	60681	24/10/2013 14:25:29	in	0	in
27	60681	24/10/2013 14:25:39	in	0	in
27	90218	24/10/2013 14:25:49	in	0	in
27	90197	24/10/2013 14:25:54	in	0	in
27	540324	24/10/2013 14:26:00	in	0	in
27	540232	24/10/2013 14:26:09	in	0	in
27	90156	24/10/2013 14:26:39	in	0	in
27	90179	24/10/2013 14:28:44	in	0	in
27	90152	24/10/2013 14:28:50	in	0	in
27	60744	24/10/2013 14:28:58	in	0	in
27	520437	24/10/2013 14:35:59	in	0	in
27	520437	24/10/2013 14:36:01	in	0	in
27	520437	24/10/2013 14:36:03	in	0	in
27	520437	24/10/2013 14:36:06	in	0	in
27	520437	24/10/2013 14:36:08	in	0	in
27	520437	24/10/2013 14:36:10	in	0	in
27	530315	24/10/2013 14:42:33	in	0	in
27	60880	24/10/2013 14:53:17	in	0	in
27	60020	24/10/2013 14:54:01	in	0	in
27	61049	24/10/2013 14:55:05	in	0	in
27	530294	24/10/2013 16:19:45	in	0	in
27	530474	24/10/2013 16:25:41	in	0	in
27	60051	24/10/2013 17:31:32	in	0	in
27	60051	24/10/2013 17:31:33	in	0	in
27	510158	24/10/2013 18:05:07	in	0	in
27	70861	24/10/2013 18:57:20	in	0	in
27	520218	24/10/2013 18:57:34	in	0	in
27	530548	24/10/2013 18:57:41	in	0	in
27	71076	24/10/2013 18:58:03	in	0	in
27	90015	24/10/2013 18:58:22	in	0	in
27	540040	24/10/2013 19:01:23	in	0	in
27	540097	24/10/2013 19:02:46	in	0	in
27	520989	24/10/2013 19:02:52	in	0	in
27	90013	24/10/2013 19:04:18	in	0	in
27	510378	24/10/2013 19:04:38	in	0	in
27	90017	24/10/2013 19:07:30	in	0	in
27	520171	24/10/2013 19:13:23	in	0	in
27	60707	24/10/2013 19:22:54	in	0	in
27	520187	24/10/2013 19:24:04	in	0	in
27	520187	24/10/2013 19:24:06	in	0	in
27	540251	24/10/2013 19:31:09	in	0	in
27	70635	24/10/2013 19:38:42	in	0	in
27	530077	24/10/2013 19:40:58	in	0	in
27	71267	24/10/2013 19:45:13	in	0	in
27	71350	24/10/2013 19:50:39	in	0	in
27	520226	24/10/2013 19:51:37	in	0	in
27	521021	24/10/2013 19:52:30	in	0	in
27	510102	24/10/2013 19:53:53	in	0	in
27	540287	24/10/2013 19:54:21	in	0	in
27	60038	24/10/2013 19:56:20	in	0	in
27	530559	24/10/2013 19:57:42	in	0	in
27	90059	24/10/2013 19:59:53	in	0	in
27	510001	24/10/2013 20:02:25	in	0	in
27	90030	24/10/2013 20:03:35	in	0	in
27	90192	24/10/2013 20:03:42	in	0	in
27	520178	24/10/2013 20:04:36	in	0	in
27	520178	24/10/2013 20:04:37	in	0	in
27	90166	24/10/2013 20:10:08	in	0	in
27	90064	24/10/2013 20:10:14	in	0	in
27	540210	24/10/2013 20:11:32	in	0	in
27	510575	24/10/2013 20:13:33	in	0	in
27	540249	24/10/2013 20:20:55	in	0	in
27	520428	24/10/2013 20:21:09	in	0	in
27	71352	24/10/2013 20:21:30	in	0	in
27	520137	24/10/2013 20:27:01	in	0	in
27	520068	24/10/2013 20:34:11	in	0	in
27	510153	24/10/2013 20:38:13	in	0	in
27	60690	24/10/2013 20:39:41	in	0	in
27	510014	24/10/2013 20:46:42	in	0	in
27	520478	24/10/2013 20:50:06	in	0	in
27	70946	24/10/2013 20:51:18	in	0	in
27	530015	24/10/2013 20:53:35	in	0	in
27	530220	24/10/2013 20:54:23	in	0	in
27	530220	24/10/2013 20:54:28	in	0	in
27	70959	24/10/2013 20:55:06	in	0	in
27	520264	24/10/2013 20:56:20	in	0	in
27	510555	24/10/2013 21:00:04	in	0	in
27	60051	24/10/2013 21:01:59	in	0	in
27	60051	24/10/2013 21:02:00	in	0	in
27	530065	24/10/2013 21:03:17	in	0	in
27	530140	24/10/2013 21:06:37	in	0	in
27	71387	24/10/2013 21:08:06	in	0	in
27	540075	24/10/2013 21:14:22	in	0	in
27	510543	24/10/2013 21:22:32	in	0	in
27	510543	24/10/2013 21:22:33	in	0	in
27	530011	24/10/2013 21:24:05	in	0	in
27	540268	24/10/2013 21:27:34	in	0	in
27	520441	24/10/2013 21:41:22	in	0	in
27	520441	24/10/2013 21:41:23	in	0	in
27	80019	24/10/2013 21:41:59	in	0	in
27	61029	24/10/2013 21:51:06	in	0	in
27	90165	24/10/2013 22:14:24	in	0	in
27	530118	24/10/2013 22:33:14	in	0	in
27	540033	24/10/2013 22:34:04	in	0	in
27	71331	24/10/2013 22:34:12	in	0	in
27	71331	24/10/2013 22:34:14	in	0	in
27	530591	24/10/2013 22:35:45	in	0	in
27	540005	24/10/2013 22:35:55	in	0	in
27	60803	24/10/2013 22:36:56	in	0	in
27	60830	24/10/2013 22:37:02	in	0	in
27	520331	24/10/2013 22:39:02	in	0	in
27	60717	24/10/2013 22:39:17	in	0	in
27	510173	24/10/2013 22:39:59	in	0	in
27	520191	24/10/2013 22:42:26	in	0	in
27	520191	24/10/2013 22:42:27	in	0	in
27	520067	24/10/2013 22:42:34	in	0	in
27	90178	24/10/2013 22:42:50	in	0	in
27	70975	24/10/2013 22:43:04	in	0	in
27	510135	24/10/2013 22:43:18	in	0	in
27	60975	24/10/2013 22:43:25	in	0	in
27	60718	24/10/2013 22:44:00	in	0	in
27	60269	24/10/2013 22:44:06	in	0	in
27	60047	24/10/2013 22:44:14	in	0	in
27	60711	24/10/2013 22:44:39	in	0	in
27	530029	24/10/2013 22:44:53	in	0	in
27	510200	24/10/2013 22:45:14	in	0	in
27	530073	24/10/2013 22:45:30	in	0	in
27	540002	24/10/2013 22:45:52	in	0	in
27	530305	24/10/2013 22:45:57	in	0	in
27	540025	24/10/2013 22:46:00	in	0	in
27	510558	24/10/2013 22:46:07	in	0	in
27	520096	24/10/2013 22:46:16	in	0	in
27	530203	24/10/2013 22:46:27	in	0	in
27	530179	24/10/2013 22:46:40	in	0	in
27	530179	24/10/2013 22:46:41	in	0	in
27	520004	24/10/2013 22:49:44	in	0	in
27	520085	24/10/2013 22:50:01	in	0	in
27	60109	24/10/2013 22:50:21	in	0	in
27	60260	24/10/2013 22:50:33	in	0	in
27	60220	24/10/2013 22:51:17	in	0	in
27	510066	24/10/2013 22:51:43	in	0	in
27	70664	24/10/2013 22:51:51	in	0	in
27	510401	24/10/2013 22:52:17	in	0	in
27	520144	24/10/2013 22:53:06	in	0	in
27	530020	24/10/2013 23:21:07	in	0	in
27	530558	24/10/2013 23:40:11	in	0	in
27	530065	24/10/2013 23:50:17	in	0	in
27	530009	25/10/2013 0:28:22	in	0	in
27	60667	25/10/2013 5:42:00	in	0	in
27	510122	25/10/2013 5:44:00	in	0	in
27	510122	25/10/2013 5:44:01	in	0	in
27	510047	25/10/2013 5:47:29	in	0	in
27	61034	25/10/2013 5:49:02	in	0	in
27	70994	25/10/2013 5:52:35	in	0	in
27	530568	25/10/2013 5:52:38	in	0	in
27	540030	25/10/2013 5:53:09	in	0	in
27	510308	25/10/2013 5:53:28	in	0	in
27	510530	25/10/2013 5:53:34	in	0	in
27	520104	25/10/2013 5:53:45	in	0	in
27	510077	25/10/2013 5:53:51	in	0	in
27	530360	25/10/2013 5:54:03	in	0	in
27	90183	25/10/2013 5:54:16	in	0	in
27	520157	25/10/2013 5:54:23	in	0	in
27	90162	25/10/2013 5:54:33	in	0	in
27	60686	25/10/2013 5:54:43	in	0	in
27	90059	25/10/2013 5:54:50	in	0	in
27	540123	25/10/2013 5:54:57	in	0	in
27	71230	25/10/2013 5:55:41	in	0	in
27	530572	25/10/2013 5:56:12	in	0	in
27	530243	25/10/2013 5:56:19	in	0	in
27	530228	25/10/2013 5:56:24	in	0	in
27	90211	25/10/2013 5:56:33	in	0	in
27	540281	25/10/2013 5:56:52	in	0	in
27	90035	25/10/2013 5:56:58	in	0	in
27	90035	25/10/2013 5:57:00	in	0	in
27	540281	25/10/2013 5:57:02	in	0	in
27	71339	25/10/2013 5:57:09	in	0	in
27	540281	25/10/2013 5:57:14	in	0	in
27	90193	25/10/2013 5:57:19	in	0	in
27	540024	25/10/2013 5:57:25	in	0	in
27	71090	25/10/2013 5:57:32	in	0	in
27	510187	25/10/2013 5:57:42	in	0	in
27	510181	25/10/2013 5:57:48	in	0	in
27	530375	25/10/2013 5:57:53	in	0	in
27	60029	25/10/2013 5:58:04	in	0	in
27	71232	25/10/2013 5:58:12	in	0	in
27	510106	25/10/2013 5:58:17	in	0	in
27	70644	25/10/2013 5:58:26	in	0	in
27	520989	25/10/2013 5:58:32	in	0	in
27	510206	25/10/2013 5:58:40	in	0	in
27	520544	25/10/2013 5:58:48	in	0	in
27	90003	25/10/2013 5:58:54	in	0	in
27	540098	25/10/2013 5:58:58	in	0	in
27	540127	25/10/2013 5:59:02	in	0	in
27	60727	25/10/2013 5:59:10	in	0	in
27	530166	25/10/2013 5:59:26	in	0	in
27	521011	25/10/2013 5:59:35	in	0	in
27	70984	25/10/2013 6:00:00	in	0	in
27	70996	25/10/2013 6:00:05	in	0	in
27	70923	25/10/2013 6:00:10	in	0	in
27	520266	25/10/2013 6:00:16	in	0	in
27	520150	25/10/2013 6:00:22	in	0	in
27	520126	25/10/2013 6:00:26	in	0	in
27	520044	25/10/2013 6:00:32	in	0	in
27	530013	25/10/2013 6:00:38	in	0	in
27	520135	25/10/2013 6:00:42	in	0	in
27	530163	25/10/2013 6:00:54	in	0	in
27	90182	25/10/2013 6:01:06	in	0	in
27	520204	25/10/2013 6:01:15	in	0	in
27	510585	25/10/2013 6:01:21	in	0	in
27	530502	25/10/2013 6:01:27	in	0	in
27	530277	25/10/2013 6:01:38	in	0	in
27	530277	25/10/2013 6:01:39	in	0	in
27	60268	25/10/2013 6:01:43	in	0	in
27	530018	25/10/2013 6:01:50	in	0	in
27	520603	25/10/2013 6:02:11	in	0	in
27	90023	25/10/2013 6:02:27	in	0	in
27	70672	25/10/2013 6:02:33	in	0	in
27	540015	25/10/2013 6:03:13	in	0	in
27	70695	25/10/2013 6:03:19	in	0	in
27	90115	25/10/2013 6:03:26	in	0	in
27	540072	25/10/2013 6:03:32	in	0	in
27	60777	25/10/2013 6:03:37	in	0	in
27	70979	25/10/2013 6:03:56	in	0	in
27	60745	25/10/2013 6:04:08	in	0	in
27	60750	25/10/2013 6:04:13	in	0	in
27	60750	25/10/2013 6:04:15	in	0	in
27	60278	25/10/2013 6:04:31	in	0	in
27	60774	25/10/2013 6:04:39	in	0	in
27	530015	25/10/2013 6:04:51	in	0	in
27	530015	25/10/2013 6:04:53	in	0	in
